customer,recency,T,monetary_value,frequency,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud,expected_monetary_value,pred_nb_purchases,pred_revenue
'C1857263556',179,179,29.952727272727273,164,164,164,164,164,164,164,164,164,32.27413334949913,164.2149961393014,5299.896683387298
'C197798791',179,179,29.662530120481918,165,165,165,165,165,165,165,165,165,32.080050980906044,165.2131295048937,5300.045617232022
'C1574217480',179,179,28.551000000000016,169,169,169,169,169,169,169,169,169,31.32809546345151,169.20566290577972,5300.891160468863
'C327430270',179,179,39.23417857142859,139,139,139,139,139,139,139,139,139,38.06833749999653,139.26165956763705,5301.4598572304285
'C961515074',179,179,29.96779797979799,164,164,164,164,164,164,164,164,164,32.28372532310672,164.2149961393014,5301.471829296237
'C1807970113',178,179,28.834171597633134,168,168,168,168,168,168,168,168,168,31.520510641100334,168.1927609208019,5301.521710360181
'C1467497219',179,179,29.68277108433734,165,165,165,165,165,165,165,165,165,32.09296208695395,165.2131295048937,5302.1787014675665
'C1928005021',178,179,31.838333333333335,158,158,158,158,158,158,158,158,158,33.51325618754816,158.21273532852973,5302.223931197768
'C200459252',179,179,32.499968152866245,156,156,156,156,156,156,156,156,156,33.94007337942378,156.2299289746796,5302.455253462791
'C469059843',179,179,28.839704142011833,168,168,168,168,168,168,168,168,168,31.524062655321224,168.20752956455632,5302.584701089871
'C236847402',179,179,29.692469879518082,165,165,165,165,165,165,165,165,165,32.09914865860192,165.2131295048937,5303.200804330433
'C1952937534',178,179,30.285853658536574,163,163,163,163,163,163,163,163,163,32.494728932415015,163.2027573238726,5303.229360261949
'C1895811684',179,179,30.28472560975609,163,163,163,163,163,163,163,163,163,32.494012566839125,163.21686276732714,5303.570789881585
'C546000387',179,179,29.99015151515152,164,164,164,164,164,164,164,164,164,32.29795256009973,164.2149961393014,5303.808154964117
'C1212956427',179,179,29.698313253012063,165,165,165,165,165,165,165,165,165,32.10287597195504,165.2131295048937,5303.816605434147
'C1807567788',179,179,29.412874251496984,166,166,166,166,166,166,166,166,166,31.911144948228817,166.21126286422563,5303.991701288465
'C276142295',179,179,29.414970059880236,166,166,166,166,166,166,166,166,166,31.91248472450325,166.21126286422563,5304.214387194995
'C1939349733',179,179,29.13354166666666,167,167,167,167,167,167,167,167,167,31.72260702281931,167.2093962174081,5304.317966727727
'C416655198',179,179,28.050591085271318,171,171,171,171,171,171,171,171,171,30.98380649060464,171.20192957085072,5304.487456641363
'C1730375460',179,179,27.79202312138729,172,172,172,172,172,172,172,172,172,30.80536591523315,172.20006289489936,5304.685948103537
'C885081673',179,179,29.709759036144572,165,165,165,165,165,165,165,165,165,32.11017689501783,165.2131295048937,5305.022813781626
'C1092512638',178,178,29.147435129740508,166,166,166,166,166,166,166,166,166,31.741459093129663,167.1387577374859,5305.228041600917
'C2074563683',179,179,29.42482035928145,166,166,166,166,166,166,166,166,166,31.91878167299305,166.21126286422563,5305.261010955675
'C728039227',179,179,29.715090361445778,165,165,165,165,165,165,165,165,165,32.11357758812866,165.2131295048937,5305.584652932952
'C579648989',178,179,32.8782158119658,155,155,155,155,155,155,155,155,155,34.181629190345575,155.21871350267634,5305.628508350968
'C194016923',179,179,33.57603896103896,153,153,153,153,153,153,153,153,153,34.62502434902406,153.23552866934003,5305.783911311472
'C1553941793',179,179,30.91799382716051,161,161,161,161,161,161,161,161,161,32.9117035324684,161.22059600379092,5306.044459004626
'C1355010178',179,179,29.43520958083832,166,166,166,166,166,166,166,166,166,31.925423135381962,166.21126286422563,5306.364896806602
'C1757210259',178,179,30.316615853658554,163,163,163,163,163,163,163,163,163,32.514264415281936,163.2027573238726,5306.417604931484
'C679458582',179,179,30.018939393939387,164,164,164,164,164,164,164,164,164,32.316275029792486,164.2149961393014,5306.816979253976
'C615155713',178,179,30.024030303030333,164,164,164,164,164,164,164,164,164,32.3195152139066,164.20075953095147,5306.888945795605
'C1404589205',179,179,32.21202531645572,157,157,157,157,157,157,157,157,157,33.75398606382026,157.22806239477327,5307.073826914639
'C1610742916',179,179,30.027212121212138,164,164,164,164,164,164,164,164,164,32.321540328977896,164.2149961393014,5307.68162033938
'C632176173',179,179,29.451377245509,166,166,166,166,166,166,166,166,166,31.9357585523561,166.21126286422563,5308.082759514101
'C985732014',178,178,31.596289308176093,158,158,158,158,158,158,158,158,158,33.36130145662219,159.10913160974343,5308.087704134025
'C2126946323',179,179,30.944660493827154,161,161,161,161,161,161,161,161,161,32.9285617288841,161.22059600379092,5308.762347478314
'C1154631581',179,179,30.3362855691057,163,163,163,163,163,163,163,163,163,32.52675563665256,163.21686276732714,5308.915011013905
'C868061193',179,179,28.100465116279086,171,171,171,171,171,171,171,171,171,31.016029074956013,171.20192957085072,5310.0040252580775
'C1338020899',178,179,30.96543209876543,161,161,161,161,161,161,161,161,161,32.941693171231066,161.20675070601024,5310.423318888526
'C935791733',178,178,29.77206060606062,164,164,164,164,164,164,164,164,164,32.159145387069394,165.1313512450154,5310.483132651672
'C1420603517',179,179,32.24759493670887,157,157,157,157,157,157,157,157,157,33.776263782651924,157.22806239477327,5310.576509481118
'C1365609574',179,179,28.91846153846155,168,168,168,168,168,168,168,168,168,31.574626622465686,168.20752956455632,5311.089941088224
'C262404738',179,179,29.767740963855402,165,165,165,165,165,165,165,165,165,32.147161834217556,165.2131295048937,5311.133211331361
'C1476138873',179,179,28.92183431952663,168,168,168,168,168,168,168,168,168,31.576792021509434,168.20752956455632,5311.454177511894
'C37682628',179,179,39.82856115107912,138,138,138,138,138,138,138,138,138,38.417358893232624,138.263525988358,5311.719499738545
'C154191546',179,179,29.486586826347292,166,166,166,166,166,166,166,166,166,31.958266793766384,166.21126286422563,5311.823882743758
'C1527362143',179,179,30.97502057613169,161,161,161,161,161,161,161,161,161,32.947754837534866,161.22059600379092,5311.8566718941565
'C436675850',179,179,30.07130303030304,164,164,164,164,164,164,164,164,164,32.349602637823125,164.2149961393014,5312.289872278059
'C1987985724',179,179,30.07790909090909,164,164,164,164,164,164,164,164,164,32.35380716244735,164.2149961393014,5312.980318272994
'C281474709',179,179,28.936839250493097,168,168,168,168,168,168,168,168,168,31.586425514623667,168.20752956455632,5313.074603589716
'C109947606',178,179,30.381067073170726,163,163,163,163,163,163,163,163,163,32.5551940592667,163.2027573238726,5313.097435686082
'C1988025089',179,179,30.080000000000016,164,164,164,164,164,164,164,164,164,32.35513795235136,164.2149961393014,5313.198853931944
'C936435497',172,179,36.19139072847681,150,150,150,150,150,150,150,150,150,36.2478925185464,146.59069542343204,5313.603771927536
'C2059136665',179,179,28.40035087719298,170,170,170,170,170,170,170,170,170,31.220434046450713,170.2037962411751,5313.836395003143
'C1783127345',179,179,30.08775757575758,164,164,164,164,164,164,164,164,164,32.3600753757633,164.2149961393014,5314.009652898473
'C901025251',179,179,29.796596385542166,165,165,165,165,165,165,165,165,165,32.165567845518005,165.2131295048937,5314.17412606001
'C1781924994',179,179,30.38746951219514,163,163,163,163,163,163,163,163,163,32.55925991794069,163.21686276732714,5314.220257832261
'C1045214627',177,179,28.68967647058823,169,169,169,169,169,169,169,169,169,31.417317775688943,169.15204891514927,5314.303673176125
'C131296547',179,179,28.146686046511636,171,171,171,171,171,171,171,171,171,31.045891466126786,171.20192957085072,5315.116524248114
'C851156881',178,179,30.71006134969325,162,162,162,162,162,162,162,162,162,32.77215527198738,162.20475438091887,5315.799396426049
'C1554037473',179,179,29.814578313253,165,165,165,165,165,165,165,165,165,32.177037979908775,165.2131295048937,5316.0691428585515
'C712473227',179,179,28.965502958579876,168,168,168,168,168,168,168,168,168,31.604828240707477,168.20752956455632,5316.170080681528
'C601235628',179,179,29.8206626506024,165,165,165,165,165,165,165,165,165,32.18091899690532,165.2131295048937,5316.710337822212
'C2035341190',179,179,29.830421686746995,165,165,165,165,165,165,165,165,165,32.18714399446414,165.2131295048937,5317.738789150065
'C1472579779',177,179,31.681500000000007,159,159,159,159,159,159,159,159,159,33.40793671876863,159.1773693459926,5317.787482170982
'C564489242',174,179,31.022177914110422,162,162,162,162,162,162,162,162,162,32.969918878179485,161.30425479831433,5318.188195405617
'C359628860',178,178,29.84618181818182,164,164,164,164,164,164,164,164,164,32.206320924825704,165.1313512450154,5318.273292947082
'C1174105749',179,179,30.427876016260154,163,163,163,163,163,163,163,163,163,32.58492000379426,163.21686276732714,5318.408416543621
'C353985741',176,179,32.041121593291415,158,158,158,158,158,158,158,158,158,33.64056623148275,158.0992039373053,5318.546741197618
'C51444479',179,179,28.98911242603551,168,168,168,168,168,168,168,168,168,31.61998603401375,168.20752956455632,5318.719735647226
'C109634232',179,179,28.449385964912267,170,170,170,170,170,170,170,170,170,31.25204878853619,170.2037962411751,5319.217344123276
'C464042268',179,179,28.183808139534882,171,171,171,171,171,171,171,171,171,31.069875285953877,171.20192957085072,5319.222600480991
'C724380392',179,179,30.141515151515147,164,164,164,164,164,164,164,164,164,32.39429017706326,164.2149961393014,5319.628236361853
'C830053540',179,179,31.05390946502056,161,161,161,161,161,161,161,161,161,32.99762700193134,161.22059600379092,5319.897091962155
'C509860014',172,179,32.17045454545453,164,164,164,164,164,164,164,164,164,33.685638554199095,157.93676926178787,5320.200923770528
'C267593624',179,179,33.72821428571428,153,153,153,153,153,153,153,153,153,34.719411621921836,153.23552866934003,5320.24739497362
'C1040303644',179,179,29.57356287425148,166,166,166,166,166,166,166,166,166,32.01386750915493,166.21126286422563,5321.065347864642
'C142251484',179,179,30.75730061349694,162,162,162,162,162,162,162,162,162,32.80208706103268,162.21872938886898,5321.112884343781
'C1201848792',178,178,30.778611111111097,161,161,161,161,161,161,161,161,161,32.82358823731403,162.12024145789326,5321.368050547815
'C564451627',179,179,31.071574074074075,161,161,161,161,161,161,161,161,161,33.00879425627,161.22059600379092,5321.69748336236
'C1349106433',179,179,28.47304093567254,170,170,170,170,170,170,170,170,170,31.26730002666809,170.2037962411751,5321.813162750704
'C2011457912',179,179,29.87171686746989,165,165,165,165,165,165,165,165,165,32.213484956356524,165.2131295048937,5322.0906618984745
'C413065793',178,178,115.22493333333334,74,74,74,74,74,74,74,74,74,71.15371587117255,74.7980006329308,5322.155684767343
'C1141481813',179,179,28.476257309941516,170,170,170,170,170,170,170,170,170,31.26937374260689,170.2037962411751,5322.166117075814
'C717345438',179,179,29.87457831325303,165,165,165,165,165,165,165,165,165,32.21531018712223,165.2131295048937,5322.392213985346
'C60351691',179,179,31.08741255144032,161,161,161,161,161,161,161,161,161,33.018807062358725,161.22059600379092,5323.3117539276545
'C126488680',179,179,29.885391566265074,165,165,165,165,165,165,165,165,165,32.222207638121034,165.2131295048937,5323.5317634504645
'C198230909',179,179,30.78177914110429,162,162,162,162,162,162,162,162,162,32.817597169901596,162.21872938886898,5323.62891449718
'C1869757503',179,179,28.226366279069765,171,171,171,171,171,171,171,171,171,31.097371223484707,171.20192957085072,5323.929958041629
'C454239699',179,179,29.892138554216885,165,165,165,165,165,165,165,165,165,32.226511340137,165.2131295048937,5324.242791528979
'C33469777',176,176,29.92791411042945,162,162,162,162,162,162,162,162,162,32.27657036479461,164.96504226065005,5324.5057942571875
'C731767226',179,179,30.48875000000001,163,163,163,163,163,163,163,163,163,32.62357792991675,163.21686276732714,5324.718041966425
'C1739741081',179,179,30.793558282208604,162,162,162,162,162,162,162,162,162,32.825060680936275,162.21872938886898,5324.839635774005
'C2053277267',178,178,30.506717791411038,162,162,162,162,162,162,162,162,162,32.64331252550605,163.1239447268855,5324.905908113097
'C1093060677',179,179,30.493079268292693,163,163,163,163,163,163,163,163,163,32.62632722482964,163.21686276732714,5325.1667732569285
'C476466255',179,179,29.050621301775145,168,168,168,168,168,168,168,168,168,31.659476074469534,168.20752956455632,5325.362257794698
'C439601438',179,179,29.90328313253012,165,165,165,165,165,165,165,165,165,32.233620133645516,165.2131295048937,5325.417257551525
'C24198147',179,179,29.05360946745562,168,168,168,168,168,168,168,168,168,31.661394542043386,168.20752956455632,5325.684958485845
'C778028540',179,179,29.90635542168673,165,165,165,165,165,165,165,165,165,32.2355798550992,165.2131295048937,5325.741029265847
'C265405940',179,179,29.90647590361446,165,165,165,165,165,165,165,165,165,32.23565670692093,165.2131295048937,5325.753726195822
'C1557540123',178,179,30.503993902439024,163,163,163,163,163,163,163,163,163,32.63325854580718,163.2027573238726,5325.837775138561
'C1117403153',178,178,30.522944785276078,162,162,162,162,162,162,162,162,162,32.653594289405376,163.1239447268855,5326.5831099991065
'C1394454342',179,179,44.16645038167938,130,130,130,130,130,130,130,130,130,40.88808678843749,130.27845694698084,5326.8368543118695
'C1452020181',179,179,31.128024691358018,161,161,161,161,161,161,161,161,161,33.044481341043536,161.22059600379092,5327.450976439187
'C58432631',179,179,30.22221212121213,164,164,164,164,164,164,164,164,164,32.44565095263362,164.2149961393014,5328.062445923851
'C1913473991',179,179,28.802441176470584,169,169,169,169,169,169,169,169,169,31.489868856307908,169.20566290577972,5328.264134647647
'C1948728559',178,178,29.651174698795188,165,165,165,165,165,165,165,165,165,32.07280769670954,166.13505449440075,5328.417654481275
'C1207205377',179,179,30.22612121212121,164,164,164,164,164,164,164,164,164,32.44813895114979,164.2149961393014,5328.471012590578
'C489708690',179,179,30.228696969696962,164,164,164,164,164,164,164,164,164,32.449778330017025,164.2149961393014,5328.740223184932
'C1869142879',179,179,29.085927021696246,168,168,168,168,168,168,168,168,168,31.682143117091265,168.20752956455632,5329.175025036634
'C1650590141',179,179,29.661377245508966,166,166,166,166,166,166,166,166,166,32.070004135053246,166.21126286422563,5330.395887348138
'C153419170',179,179,31.16123456790122,161,161,161,161,161,161,161,161,161,33.06547603935755,161.22059600379092,5330.835754214292
'C1590346257',179,179,29.381488095238097,167,167,167,167,167,167,167,167,167,31.881453540065507,167.2093962174081,5330.878596967702
'C1053477622',179,179,29.671137724550892,166,166,166,166,166,166,166,166,166,32.07624366455985,166.21126286422563,5331.432967427108
'C1617276678',179,179,28.842147058823524,169,169,169,169,169,169,169,169,169,31.515415011455424,169.20566290577972,5332.586688764076
'C836424975',178,178,32.17196202531647,157,157,157,157,157,157,157,157,157,33.72889390008278,158.10542831285778,5332.721216591524
